,mean
8386,1.2398401995161197
8387,0.579063602614476
8388,0.9709755881920465
8389,0.7705229439054283
8390,0.8786094983521407
8391,0.4286684388464955
8392,0.45977435332005007
8393,0.6413063303622082
8394,0.8348514167388194
8395,0.5050113142298289
8396,0.25278859734535214
8397,0.4016800161616981
8398,0.5181128483032131
8399,0.3198463047592248
8400,0.8421375380486039
8401,0.4113502476889308
8402,0.64102920627963
8403,0.5898395409328857
8404,0.8003126324278058
8405,0.8255072548843315
8406,0.2637451229298987
8407,0.38351347780407374
8408,0.591599316441942
8409,0.5228559522068565
8410,1.3919384558450052
8411,0.3545985889839321
8412,0.4785137109910419
8413,0.7343974154466635
8414,0.4507204566996614
8415,0.3831421296188718
8416,0.4397798532921313
8417,0.483286464214325
8418,0.50037209508834
8419,0.5258509330950839
8420,0.5518861484840312
8421,0.47258603864776805
8422,0.649914195692964
8423,0.5191014545834334
8424,0.533656523827225
8425,0.4359188675880432
8426,0.5241934330751351
8427,0.5414758515523026
8428,0.6199788729948891
8429,0.47996934899659754
8430,0.4470664452622792
8431,0.7653410338795253
8432,0.3968739604886766
8433,0.48144263963898387
8434,0.3678948631560065
8435,0.32247848173385946
8436,0.3446140070855347
8437,0.2993960762396455
8439,0.3115833529060887
8440,1.4604665781718011
8441,0.694712590893696
8442,0.5525164406114769
8443,0.6934320258179619
8444,0.5111811789258816
8445,0.3773762294037022
8446,1.4547121173903321
8447,0.7607564578920287
8448,1.1303014442416757
8449,0.4581367424074466
8450,0.5668601727407541
8451,0.5154018837389572
8452,0.5739070640186653
8453,0.4715976862634305
8454,0.4731322748182326
8455,0.49386653437156025
8456,0.4925300228458989
8457,0.38459779577654246
8458,0.4758557695834898
8459,0.49181571695114895
8460,0.3551770417741133
8461,0.7730384281529762
8462,0.5541498413425985
8463,0.5597148778898161
8464,0.678745705637933
8465,0.535177508999914
8466,0.6125072534779621
8467,0.5004197008905931
8468,0.4888878961088675
8469,0.5033081686959623
8470,0.6221732838383458
8471,0.4151345580206703
8472,0.4802576510521206
8473,0.5189536532032719
8474,0.505542288411388
8475,0.9276135616644775
8476,0.526564316985695
8477,0.49818239984493373
8478,0.43843824200209547
8479,0.5299240470461947
8480,0.3645704180994258
8481,0.5189785835398272
8482,0.6045550995781973
8483,0.5272663831710815
8484,0.6525510240522574
8485,0.6162103651584258
8487,0.936636891775987
8488,0.6823012385734168
8489,0.7040651645858664
8490,0.4039330484340606
8491,0.4757835537092407
8492,0.6022173364965568
8493,0.5273138301120734
8494,0.5128407571029798
8495,0.7857925901657826
8496,0.5021464751080118
8497,1.0296316390669937
8498,0.3882293459564655
8499,1.2782824196037579
8500,0.5435423680818762
8501,0.4806736153060006
8502,0.5228613053585107
8503,0.45914141852454743
8504,0.8222072753923884
8505,0.5279171557166779
8506,0.7882000315596889
8507,0.4720021155366137
8508,0.5463697765531885
8509,1.8914537450224296
8510,0.36190965040817086
8511,0.9141967910995882
8512,0.8243036690127712
8513,0.4125900249171222
8514,0.5980212358215385
8515,0.515932479483278
8516,0.5094258776965681
8517,0.4550682942609529
8518,0.397609849575225
8519,0.4511358729772038
8520,0.5675907961803162
8521,0.4784098236052417
8522,0.6768245376891102
8523,0.6348971950375853
8524,0.5280880254919004
8525,0.5170187492879103
8526,0.4781210369941991
8527,0.4299729338685803
8528,0.7668931480894605
8529,0.440710111962089
8530,0.43103357012391263
8531,0.5950741452986781
8532,0.3746606120674813
8533,0.5026999969115525
8534,0.5139848750842219
8535,0.38672890628373147
8536,0.5284374456679927
8537,0.5032395450458833
8538,0.6683688371319045
8539,0.4931318797437875
8540,0.47062865942734045
8541,0.5247634633987656
8542,0.7347111457977267
8543,0.5165135430537081
8544,0.37210462707114317
8545,0.3806331502679534
8546,0.4101465717631014
8547,0.5771363826142382
8548,0.33813193642977374
8549,0.481858533918678
8550,1.1650806354241454
8551,0.5163121251791762
8552,0.6164382746215499
8553,0.6206014761050614
8554,0.6424525780260963
8555,0.4469766594324514
8556,0.5186223899054636
8557,0.36500406888270176
8558,0.5830509039855704
8559,0.5906368823194238
8560,0.3929870949642459
8561,0.5271177467698838
8562,0.5623258214055623
8563,2.1334036162431533
8564,0.3929550144547503
8565,0.5382382366263447
8566,0.48481792206095886
8567,0.4096693358550673
8568,0.45677419713518497
8569,0.3949420439672073
8570,0.5248276798710348
8571,0.7645106160904291
8572,0.49278871559305193
8573,0.486081141203121
8574,0.6698874150203952
8575,0.40504975704089274
8576,0.7616763650899286
8577,0.5009190833726466
8578,0.34200996744708906
8579,0.46192811932387523
8580,0.5459328075184798
8581,1.2191045408402816
8582,0.923730062478517
8583,0.6832759630367714
8584,0.819389229291778
8585,0.5518206943785046
8586,0.6004744586294618
8587,0.5198872195281008
8588,0.4024726521542662
8589,0.5460973044742379
8590,0.6614111346441909
8591,0.5370414364380249
8592,0.41879717720315807
8593,0.4470999318789024
8594,0.42935389331780227
8595,0.44693732339531855
8596,0.4462308511421736
8597,0.5157346357431758
8598,0.7902558825357141
8599,0.463035697058706
8600,0.5494826811576335
8601,0.3669486079137966
8602,0.5150606050146757
8603,0.5858425226503552
8604,0.6134624067798035
8605,0.733122358616557
8606,0.8219618961680685
8607,0.6352300673456763
8608,0.43628118977598523
8609,0.6273010122142875
8610,0.38629717845443645
8611,0.4907403106310251
8612,0.5035381951858688
8613,0.5233448934139573
8614,0.3604681653641039
8615,1.1698764570735545
8616,1.030160755617436
8617,0.5287384969949657
8618,0.5771374979051201
8619,0.37042664560340144
8620,0.5243111946208435
8621,0.5525346655691848
8622,0.4586684997876485
8623,0.5811888466621559
8624,0.4563826102727958
8625,0.5327655730001066
8626,0.48468029120394257
8627,0.5508694772795121
8628,0.49518510598954946
8629,0.4647044680729426
8630,0.5563330622600949
8631,0.46925668484617394
8633,0.7801827290104405
8634,0.5866647800778453
8635,0.4059175813400857
8636,0.49141169578138183
8637,0.6475272996845883
8638,0.546212079242396
8639,0.6565906818496003
8640,0.5444151354108859
8641,0.9367990243082733
8642,0.7656181702084435
8643,0.447058204815336
8644,0.47303026673017934
8645,0.5856595992685206
8647,0.3588275535115217
8648,0.515026969246186
8649,0.44141536931990655
8650,0.5663679284708116
8651,0.2769019305706024
8652,0.4534745672172554
8653,0.6400717401646115
8654,0.397830847153024
8655,0.4019347389087119
8656,0.3768932006165344
8657,0.5641158892132911
8658,0.4614962127226293
8659,0.5189819793013141
8660,0.28846550158789896
8661,0.42110863697546774
8662,0.46147357679196965
8663,1.165428436675426
8664,0.534167268766376
8665,0.5512411280440837
8666,0.6840631140950354
8667,0.7544963096593884
8668,0.46251133634049296
8669,0.4236497331323783
8670,0.8097765907177535
8671,0.5814674415080766
8672,0.704266259697174
8673,0.6328391010158139
8674,0.367376109426225
8675,0.4129221329549411
8676,0.395709562760133
8677,0.5806772845612669
8678,0.3484329220705798
8679,0.37718569355972625
8680,0.49389462867712064
8681,0.339383524101684
8682,0.4834393819238238
8683,0.40094265486765396
8684,0.3168266019684391
8685,0.6961556699942081
8686,0.5712876185430129
8687,0.4821057451214127
8688,0.3382684642818121
8689,0.6293298709915062
8690,0.5702064272861025
8691,0.8066210772499405
8692,0.44431147412530886
8693,0.4551733798047334
8694,0.36664094011737713
8695,0.9353170776955888
8696,0.4287599739124006
8697,1.5484654632347046
8698,0.8785836250940512
8699,0.5640483282931466
8700,0.5549264084088918
8701,0.37599302184399697
8702,0.47919394621095096
8703,0.4627210000029407
8704,0.32159466308260715
8705,0.5672436651411825
8706,0.7138445780350856
8707,0.4567584041491919
8708,0.46810623420737696
8709,0.3229171536948489
8710,0.3706122972071171
8711,0.29348266699484415
8712,0.5529332096222594
8713,0.6225019568847651
8714,0.7186209015103501
8715,0.4066997569337786
8716,0.43093889084946546
8717,0.49744447758081695
8718,0.6126317689420369
8719,0.6026768054075364
8720,0.5271796724144129
8721,1.1214572359695645
8722,0.7572247962044374
8724,0.759492028018049
8725,0.5143050365828761
8726,0.3700454100103114
8727,0.5303030289676732
8728,0.3524350670466817
8729,0.6853818974799191
8730,0.8542398883974913
8732,0.5811482578796008
8733,0.45821769582657784
8734,0.4128169613308463
8735,0.4216470200487668
8736,0.4001283307573688
8737,0.5617568697460895
8738,0.47291664416177304
8739,0.5181489665378307
8740,0.40172294448058893
8741,0.6015286370650622
8742,0.5213121134218397
8743,0.5072179127064612
8744,0.46383016943108174
8745,0.8578962486421435
8746,0.6718749051652619
8747,0.37704739332926507
8748,0.5231265526093023
8749,0.38761894148774445
8750,0.47506230086870477
8751,0.37318655700615644
8752,0.7291907483571719
8753,0.4443978625742529
8754,0.48143578380293806
8755,0.5021734760171437
8756,0.4783686269056907
8757,0.4323409886241682
8758,0.5440445567483148
8759,0.4211908251205237
8760,0.5029833912058557
8761,0.5818171778051254
8762,0.3688621522675844
8763,0.4014980136851707
8764,0.44508230804436094
8765,0.4183232527092409
8766,0.5618748362313316
8767,0.5755859598193234
8768,0.524405200476544
8769,0.5598134652822373
8770,0.6000396707409186
8771,0.4485841835468278
8772,0.42937830281431383
8773,0.46184871066075034
8774,0.5185886334420206
8775,0.35160953709823883
8776,0.49317774192209257
8777,0.47567794411196546
8778,0.5522460908749619
8779,0.4653798404867747
8780,0.5273757619757904
8781,0.5305382029629586
8782,0.4949051603625892
8783,0.4892468255985767
8784,0.5002658405536347
8785,0.6078773947048188
8786,0.5387204187154238
8787,0.4537786948939928
8788,0.47241999410584595
8789,0.4729518201237213
8790,0.4306470012475548
8791,0.4829309888281096
8792,0.5516797531158325
8793,0.4740047757864738
8794,0.4049979848486913
8795,0.33913926500412483
8796,0.48657256092370493
8797,0.7345773946042702
8798,0.38623883095900585
8799,1.0115224773657656
8800,0.31368275025448233
8801,0.5938302464786028
8802,0.2797671904254297
8803,0.3772517429943519
8804,0.27229496301656747
8805,0.6996881434250799
8806,1.0524671632791847
8807,0.6452439849963069
8808,0.4911583377963858
8809,2.669317554797831
8810,0.5917975775078652
8811,0.49974185208163063
8812,0.4916718837771778
8813,0.4344902089765857
8814,0.8439451500619402
8815,0.8570560496902516
8816,0.44092047005540147
8817,0.5654393682258684
8818,0.41416432433169187
8820,0.333521899915433
8821,1.161964714373084
8822,0.6928615231371003
8823,0.5375199729029991
8824,0.5330098683136053
8825,0.5091685412814405
8826,0.6339248923609401
8827,0.3801194111870289
8828,3.2018960512759564
8829,0.36756219959259034
8830,0.4091833297895154
8831,1.6837636700742618
8832,1.1416501832911945
8833,2.2885438285045194
8834,0.5568283504805126
8835,0.4641514367695096
8836,1.634245002201419
8837,0.9311270001128885
8838,0.5118874427279956
8839,0.601348096072321
8840,1.4637415893381147
8841,0.5615998758459101
8842,0.4356522705652751
8843,0.5303161209540901
8845,0.5228928855517685
8846,0.5589161846659961
8847,0.45771054962465335
8848,0.4554464888017326
8849,0.5016827980305978
8850,0.5058177778132591
8851,0.8651474428465332
8852,0.3344506937536326
8853,0.7516274888853681
8854,0.5957665764376487
8855,0.45691278690742865
8856,0.49394348943738203
8857,0.4420422913172682
8858,0.30858247975508374
8859,1.007999236364578
8860,0.71082023886485
8861,0.5131948218538731
8862,0.45967195017977974
8863,0.5108689885804784
8864,0.3920193610134374
8865,0.5584122663783297
8866,0.3705794380468965
8867,0.5990667604945856
8868,0.5725969413881958
8869,0.4499749646567892
8870,0.46588820425127664
8871,0.4504831023389702
8872,0.5574385406019375
8873,0.4630368096610271
8874,0.7504395608352595
8875,0.550952670284255
8876,0.4978659064444225
8877,0.47663297411967337
8878,0.4605458287250548
8879,0.3948398891041763
8880,0.49939314467500606
8881,0.55888675364731
8882,0.4980852570766411
8883,0.5293973602441882
8884,0.4095401861587492
8885,0.43114921385490224
8886,0.48782914031348645
8887,0.494500004548529
8888,0.48462258016300375
8889,0.3826462051298502
8890,0.5629918282565226
8891,0.5907290462658755
8893,0.41636485968317305
8894,0.4434184298983642
8898,0.483408796701075
8899,0.3899003016271896
8900,0.4950342406110628
8901,0.513796816300852
8902,0.43848113195933947
8903,0.43194847879381815
8904,0.6315093998157495
8905,0.43862987066263054
8906,0.46257840162746683
8908,0.4698030516623728
8909,0.5568543726673837
8910,0.4742423181350415
8911,0.6170091807214144
8912,0.4139775362484036
8913,0.38008416804983663
8914,0.35937749892042553
8915,0.46089438748604933
8916,0.3403290220919777
8917,0.5418521442998288
8918,0.47863967792566325
8919,0.5736562997466517
8920,0.47105516630249195
8921,0.44242861883572276
8922,0.672151292225711
8923,0.5394623430206017
8924,0.42176411981083806
8925,0.5060197556801723
8926,0.34157650339594403
8927,0.6125362770021829
8928,0.3857137942562334
8929,0.5051949433771709
8930,0.4342482093126
8931,0.42614822090352517
8932,0.5774993846414688
8933,0.5781664482253003
8934,0.5653057438165493
8935,0.3513682668178694
8936,0.3589150394281122
8938,0.5774127268206901
8939,0.5387537009598415
8940,0.6500828724062288
8941,0.5064380430109555
8942,0.5043144845075819
8943,0.5549382882754343
8944,0.5592662676379924
8945,0.5661465002733497
8946,0.52130805512887
8947,0.4272663250250122
8948,0.4129548003264076
8949,0.3982445089291046
8950,0.4855966422577678
8951,0.399250171151426
8952,0.7019570494298145
8953,0.4094467193449703
8954,0.386219407690695
8955,0.7883206947786667
8956,0.612299714523595
8957,0.4089195540894807
8958,0.44229831898517435
8959,0.450795046022508
8960,0.42948108583750055
8961,0.36534940770361574
8962,0.3585008181618652
8963,0.4487411551964128
8964,0.544500609788056
8965,0.5418566959047815
8966,0.5230481226400385
8967,0.5772770780443349
8968,0.3668809244017692
8969,0.3028288900852203
8970,0.2986596497622403
8971,0.3894651742012545
8972,0.5535017685954832
8973,0.43886577151923595
8974,0.567718542757389
8975,0.3821076162620425
8976,0.5277399353362483
8977,0.28530642703959813
8978,0.37723980265766827
8979,0.538978475205137
8980,0.37483389278595036
8981,0.37414764773787174
8982,0.5203911832002293
8983,0.5221623836685816
8984,0.6861805367251909
8985,0.4499820951636561
8986,0.5993822827038924
8987,0.8146715923956345
8988,0.4693136533666223
8990,0.47597406531297165
8991,0.4634709517240536
8992,0.5641801609029008
8993,0.3420104923733475
8994,0.4955730205394291
8995,0.46483411925200435
8996,0.5213768199609533
8997,0.522075251058431
8998,0.39734972744128705
8999,0.4609570803679144
9000,0.359718078201315
9001,0.574349296353713
9002,0.3478368804397353
9003,0.48747141587463905
9006,0.3334033191204071
9007,0.34227055311203
9008,0.36637585563157726
9009,0.3607596493207889
9010,0.3926598325055408
9011,0.5081405738244759
9012,0.39038536278195
9013,0.3768560170724265
9014,0.4676553756448943
9015,0.40868276443094365
9016,0.4862011998320006
9017,0.3443108059465885
9018,0.3839924416758797
9019,0.2850219993743785
9020,0.2719150185585022
9021,0.3782058234016101
9024,0.539072573184967
9025,0.3802678648269538
9026,0.39356411771999816
9027,0.5746189930425689
9028,0.4948364850864757
9029,0.3990787963072459
9033,0.35968860877018366
9034,0.36683019228452096
9035,0.36935797189397895
9036,0.3568148267033742
9037,0.35945666116544917
9038,0.5036518651107118
9039,0.4533818893541662
9040,0.3205305077135563
9042,0.3979994429829005
9044,0.4290323555469513
9048,0.3552403117894257
9049,0.28089994401528723
9051,0.42920765706471037
9052,0.3684795200824737
9053,0.32922136762831683
9054,0.43233864994327353
9055,1.2178244087070742
9056,0.3383564668245056
9057,0.6398370301932939
9058,0.40379641106693426
9059,0.39543027866671165
9060,0.3347945809364319
9061,0.49502856318012806
9062,0.6230846603520219
9063,0.5317616494110172
9064,0.5208415189729644
9065,0.7173899111302691
9066,1.1386104554141774
9067,0.3456780883113733
9070,0.42580151670925326
9071,0.4727596477683394
9072,0.4048821035267084
9073,0.27871251065576436
9074,0.33664066597409203
9075,0.343330960837925
9076,0.4637453216018
9077,0.6284254498783183
9078,0.39782210992959116
9079,0.38821069682528714
9080,0.5098988907857982
9081,0.39007405587324473
9082,0.4976619070673037
9083,0.371094534123266
9084,0.3636857307565532
9085,0.38557218708811064
9086,0.387270322270359
9087,0.422562301158905
9088,0.3632207094391515
9089,0.3283659187501841
9090,0.3782439464781464
9091,0.347441154950638
9092,0.428704241367315
9093,0.3599444980922188
9094,0.3632810513396999
9095,0.42573847604665155
9096,0.3462908130014916
9097,0.32955539989778776
9098,0.32706630043767376
9099,0.3625445639389121
9100,0.389652671192282
9101,0.3668476373334474
9102,0.4544040705703259
9103,0.48803459528346305
9104,0.4369146482911749
9105,0.4976013292051754
9107,0.5053418383735901
9108,0.5758494766098614
9109,0.7096564470052367
9110,0.6330155195022616
9111,0.6122189378124308
9112,0.5806672558727494
9113,0.33270245106371493
9114,0.4965047911978045
9115,0.6120624668665214
9116,0.5358589421912047
9117,0.4966679196802159
9118,0.7091486674456808
9119,0.37004247510620436
9120,0.37459042077241134
9121,0.3533992527924179
9122,0.4214842692326281
9123,0.3494345027299124
9124,0.456657317072155
9125,0.6178115704100505
9126,0.5023462568187423
9127,0.3629137906609308
9136,0.32894101782014906
9140,0.6309430988221848
9141,0.47628071963355795
9142,0.5344983296175557
9143,0.4654563017253109
9144,0.39042115023165136
9145,0.27077309048455367
9146,0.431336397247182
9147,0.2684101299882136
9148,0.408371652493715
9149,0.49077339862235514
9150,0.5552820901378239
9151,0.463878748996757
9152,0.4540216618726749
9153,0.447718132462601
9154,0.29174984881938304
9155,0.4301191041814094
9156,0.49036167747106285
9157,0.45714017689303427
9158,0.5472179657274473
9159,0.5025314623855303
9160,0.4570054976622425
9161,0.45328870991289905
9163,0.42257910183825403
9164,0.5799548798812775
9166,0.6350059852680952
9167,0.685310125461226
9168,0.3408187905841164
9169,0.5158894122489328
9170,0.44010055561475375
9171,0.556152488072814
9172,0.7640383186739242
9173,0.5612125965443646
9174,0.593289871460358
9176,0.3465925097386007
9177,1.133004320099694
9178,0.5953371993768652
9179,0.4794297308704373
9180,0.5672942701505365
9181,0.43938173407793424
9182,0.4648632306865852
9183,0.730259717079653
9184,0.5948167041358956
9185,0.5591084703403109
9186,0.4702534334962001
9187,0.35704272800916587
9188,2.8527373733964594
9189,0.5253486619393614
9190,0.4815451615939786
9191,0.5173800124556664
9192,0.5502070741299329
9193,0.7469298958541449
9194,0.579834189293239
9195,0.647315748103823
9196,0.9241345446520198
9197,0.791735085987561
9198,0.582222636381912
9199,0.3944047835356554
9200,0.8432758941679905
9201,0.6947647373131773
9202,0.6249656442436804
9203,1.0527304104741027
9204,0.5145306709488573
9205,0.5364714451527359
9206,0.5480348447372674
9207,0.46990494041522884
9208,0.4462000274227256
9209,0.4694615288312531
9210,0.4925901108663744
9211,0.777789622499011
9212,0.5384200049749486
9213,0.45826050450843214
9214,0.48534107266436516
9215,0.5816564744991487
9216,0.5215974055692431
9217,0.49123474006915624
9218,0.43041329879307083
9219,0.5335680568160875
9220,0.5101535529154454
9221,0.6058446563246563
9222,0.49123128567344343
9223,0.43912473826503423
9224,0.5283937813933929
9225,0.4371040741611349
9226,0.5366939396966468
9227,0.4450832242535666
9228,0.45291754758726216
9229,0.45466047117024116
9230,0.6683092919522893
9231,0.5194717692780207
9232,0.5107681700553678
9233,0.3949094011120658
9234,0.468820926684773
9235,0.43879212299291104
9236,0.5135698958556694
9237,0.5154752881529732
9238,0.3598829584902731
9239,0.4491562123119324
9240,0.3957988622207795
9241,0.4759670350760389
9242,0.6770114577806838
9243,0.4682486526101692
9244,0.5274722292097201
9245,0.4348641367183791
9247,0.4635827041171654
9248,0.3524627075237573
9249,0.4496289804866756
9250,0.5368028367304294
9251,0.5760630085510366
9252,0.48201348389479787
9253,0.40425535597088125
9254,0.5332431937563339
9255,0.46322912651343173
9256,0.5113447191649911
9257,0.429794282513106
9258,0.4118851308649079
9259,0.4388823926623946
9260,0.4199551060740054
9261,0.7257097496070776
9262,0.43595143830843885
9263,0.5649193722467585
9264,0.32333535840175254
9265,0.5303161386613713
9266,0.30209763365848263
9267,0.5942127487156533
9268,0.5501461041787945
9269,0.6569869478491691
9270,0.6704887753574387
9272,0.5063904761615363
9273,0.4443918795627218
9274,0.46434768068536303
9275,0.4905318877288887
9276,0.4764791289142363
9277,0.9893703115039754
9278,0.3289656807327268
9279,0.473297526557282
9280,1.8800622603753183
9281,0.6067726706685573
9282,0.479530733693256
9283,0.48674185370031653
9284,0.5585825236630522
9285,0.7718130420594116
9286,0.4968196696779127
9287,0.9776807806522885
9288,0.5024201217178969
9289,0.4982341983646465
9290,0.3892778429878477
9291,0.4691371350034449
9292,0.5097226996059574
9293,0.6038141360715683
9294,0.6850394352450585
9295,0.6452808987383098
9296,0.875851989475368
9297,0.6523577915111336
9298,0.48298890159578134
9299,0.5194067257295155
9300,0.3747774510591718
9301,0.5467107947575299
9302,0.5012548256499895
9303,0.46209947606971064
9304,0.39139089326273957
9305,0.45512744306122316
9306,11.271530347406966
9307,0.6810709350544798
9308,0.7845394040208901
9309,0.5347595410215727
9310,0.478630312094304
9311,0.3996176068195499
9312,0.44017523090334687
9313,0.46299888510488224
9314,0.4782421574813782
9315,0.590608843249123
9316,0.4758930377987221
9317,0.5179324731208841
9318,0.6149639401075769
9319,0.5284881316185206
9320,0.39352555405110173
9321,0.7577793977346017
9323,0.39485025382031885
9324,0.30405483830157726
9325,0.917366925515297
9326,0.5693117886417274
9327,0.5072947721891972
9328,0.45519737726888354
9329,0.46253112875410557
9330,0.8823770607469911
9331,1.1132299389888909
9332,0.5203902919928909
9333,0.3704731812041003
9334,0.43439435982602254
9335,0.8927807114029832
9336,0.4491186802532653
9337,0.3365784079592462
9338,0.3447725690223954
9339,0.4406374020120209
9340,13.133807333825684
9341,8.329280808238943
9342,0.4791909889959483
9343,0.5118504419347799
9344,0.5048007743938115
9345,0.4922212072383577
9346,0.49516769814825307
9347,0.6077736193798429
9348,0.49179961811935935
9349,0.4416742574694016
9350,0.4202830649292774
9351,0.36745955403007213
9352,0.4208650744950035
9353,0.5702425969880938
9355,0.3491674482822418
9356,0.3290924318927399
9357,0.534968356162804
9358,0.3659935925317847
9359,0.6510935054116518
9361,0.3788644882586033
9362,0.4046887993265729
9363,0.3852034706769184
9364,0.7613568791083839
9365,0.42431550235152116
9366,0.4188270327160026
9367,0.3976286674413683
9368,0.4960080171646581
9369,0.3045090728377875
9370,0.47356402622033317
9371,0.42518944666778746
9372,0.3547683753674907
9373,0.38447326984457963
9374,0.5296874223741485
9375,0.3489355084076629
9376,0.5937541436667251
9377,0.3884177433626856
9378,0.4374344999177022
9379,1.3605393504874344
9380,0.43671381955037175
9381,0.4604091592634777
9382,0.9824302899193396
9383,0.5573657489428239
9384,0.5963811643945883
9385,0.9556184881783554
9386,0.6889207884272793
9387,0.6047136627595593
9388,13.101254750018953
9389,0.5050650419312811
9390,0.3922467402481833
9391,3.734208879403096
9392,0.791796733528413
9393,0.5080043770758056
9394,0.5567674808944477
9395,0.44788377409325825
9396,0.3560932078183333
9397,0.5401471038834296
9398,0.4505438448577396
9399,1.1502392117645452
9400,0.8950885443586025
9401,0.5281869608450512
9402,0.460238842203118
9403,0.49301440099607236
9404,0.5129328554550363
9405,0.5758973704198912
9406,0.5203113959908139
9407,0.5639680239404883
9408,0.43081652696819833
9409,0.47404382747045143
9410,0.35252779697042863
9411,0.4781330253410454
9412,0.4549017613996556
9413,0.4407443889963072
9414,0.3707875112692515
9415,0.5136281588624444
9416,0.5904644461960438
9417,0.42919507131913825
9418,0.5380598003919473
9419,0.366241897668665
9420,0.836268144847678
9421,0.47040193258541485
9422,0.5125993298486285
9423,0.4084433635312725
9424,0.5557399830358453
9425,0.701556322582152
9426,0.6473494330000473
9427,0.47301497505146983
9428,0.3847534307411739
9429,0.49865876423629474
9430,1.010346384769492
9431,0.47721377084547095
9432,1.3836396273932379
9433,0.5532683662291707
9434,0.6467369996107781
9435,0.6580202846405722
9436,0.7137076602529026
9437,0.3463423259672709
9438,0.44090374160587165
9439,0.8152653057455116
9440,0.7423170820831007
9441,0.39350173405715894
9442,0.43056138902969965
9443,0.4639511911828947
9444,0.4459590919947267
9445,0.5212039010328421
9446,0.5043391106887539
9447,2.655614267337053
9448,0.3871983293789179
9449,1.8720067658993504
9450,0.36333299403033686
9452,0.7133330569767579
9453,0.4063090254863103
9454,0.3304424998728004
9455,0.5176970866142503
9456,0.40046382622094745
9457,0.4642890691757202
9459,0.3375040086832913
9460,0.3581054982017068
9461,0.36556357558410946
9462,0.4040417671203612
9463,0.42183333795213906
9464,0.3683091229890699
9465,1.750294763264231
9466,1.2889584009582602
9467,0.29778233677649696
9468,1.6508547314039483
9469,0.3923172011971473
9470,0.7596674736206618
9471,0.6644898555911438
9472,0.5458894290293516
9473,0.5202732354712712
9474,0.5026614548419431
9475,0.6695281980894009
9476,0.45644777225367034
9477,0.481197760705152
9478,0.521606453505187
9479,0.5184641409148377
9480,0.37383578029975945
9481,0.4210892920115822
9482,0.4435461420453833
9483,0.5161356272770855
9484,0.5254829827652777
9485,0.5610008802405767
9486,0.5612413292290093
9487,0.5442223412749884
9488,0.3997464230796938
9489,0.614803428892441
9490,0.509383477936431
9491,0.4904643693609201
9492,0.5082929088406685
9493,0.7863951001954607
9494,0.38127776803840807
9495,0.5798176878419132
9496,0.6712166247509528
9497,0.5539369783279983
9498,0.36647553068976246
9499,0.35558345256238
9500,0.31220695998483483
9501,3.445624482719421
9502,0.5836718697802271
9503,0.5360903674411083
9504,0.67945451259523
9505,0.5701335660150118
9506,0.5942849129545775
9507,0.7220652718886674
9508,0.2739578895270824
9509,0.44747169573100753
9510,0.555902914358797
9511,0.570873553075593
9512,0.7083707155969432
9513,0.4903088456739577
9514,0.4483615274393219
9515,0.42376273862776553
9516,0.36478009403106715
9517,0.5233906439685609
9518,0.5168407114099369
9519,0.5067252111806573
9520,0.6061243145577965
9521,0.48270983306175613
9522,0.5034239097879233
9523,0.31997116411127485
9524,0.48476973284361424
9525,0.8141956845659901
9526,0.5224716032519301
9527,0.4495727679752642
9528,1.974946874326538
9529,1.1999658281195411
9530,0.40584948896443673
9531,0.6394960479943452
9532,1.3743212244136465
9533,0.4977438268144176
9534,0.48627991533788745
9535,0.41310901575464154
9536,0.3182200217500646
9537,0.586995074742152
9538,0.44211551213549405
9539,0.33158232613285976
9540,0.4258961082624508
9541,0.4432056671485749
9542,0.3124589496231698
9543,0.5316994538849038
9544,0.37735068537396366
9545,0.49245794979447133
9546,0.5074375405169107
9547,0.35664482143262666
9548,0.33394702573542995
9549,0.3214383787135311
9550,0.3341393534762737
9551,0.41721709995953504
9552,0.3463582941174508
9553,0.4269893291351167
9554,0.4501087793104335
9555,0.6317360984759761
9556,0.5366152653727885
9557,0.4215064717829227
9558,0.7437179507204988
9559,0.4823555298890287
9560,0.4232278857876111
9561,0.5773158000381193
9562,0.3502197436277683
9563,0.4569471268413238
9564,0.7748270625892175
9565,0.45216477418621004
9566,0.5174939212685427
9567,0.5528418814798562
9568,0.5432916285034592
9569,0.43082725871479677
9570,0.4078963615653932
9571,0.39147242576346597
9572,0.4218774458600415
9573,0.9079365896320087
9574,0.47979118299732654
9575,0.5182574589883788
9576,0.5323422354683262
9577,0.3552633692072726
9579,0.3969966983682871
9580,0.4940533603173217
9581,0.6514833581802199
9582,0.3516220116795965
9583,0.44523429947140053
9584,0.4243957463411857
9585,0.3958775422565289
9586,0.7171442816050752
9587,0.3747476488351822
9588,0.44351796743122
9589,0.4518683128083874
9590,0.58317471701572
9591,0.6607562786924489
9592,0.3843726904983977
9593,0.6902763436217353
9594,0.3040008712382543
9595,0.2846000299418616
9596,0.4580325080238761
9597,0.4791595495117987
9598,0.41965946303874113
9599,0.5179008182829017
9600,0.4284736276689148
9601,0.477023151781761
9602,0.4249360898235319
9603,0.622008560253046
9604,0.5106854110333574
9605,0.4927788787263406
9606,0.4305935524240029
9607,0.48376424015493397
9608,0.4728310113753137
9609,0.5214487954514853
9610,0.2399154220308576
9611,0.45886537580252745
9612,0.5100149259136668
9613,0.3290954044068548
9614,0.29808879577337877
